variant,model_seed,checkpoint_episode,total_cost,trace_seed
centered_full_action_dqn,801,600,88.97714351117611,3301010
centered_full_action_dqn,801,600,55.906706154346466,3301011
centered_full_action_dqn,801,600,78.60341779887676,3301012
centered_full_action_dqn,801,600,73.98955186754465,3301013
centered_full_action_dqn,801,600,78.68097607791424,3301014
centered_full_action_dqn,801,600,73.07907485365868,3301015
centered_full_action_dqn,801,600,67.52845387905836,3301016
centered_full_action_dqn,801,600,73.9749507009983,3301017
centered_full_action_dqn,801,600,93.9088724553585,3301018
centered_full_action_dqn,801,600,91.81410380601884,3301019
centered_full_action_dqn,801,900,92.3017435386777,3301000
centered_full_action_dqn,801,900,83.04971294999123,3301001
centered_full_action_dqn,801,900,82.78140779137611,3301002
centered_full_action_dqn,801,900,78.60557205975056,3301003
centered_full_action_dqn,801,900,61.61787078529596,3301004
centered_full_action_dqn,801,900,83.61466022729874,3301005
centered_full_action_dqn,801,900,70.96910398453474,3301006
centered_full_action_dqn,801,900,95.32307235449552,3301007
centered_full_action_dqn,801,900,74.4386585816741,3301008
centered_full_action_dqn,801,900,82.81396687924862,3301009
centered_full_action_dqn,801,900,91.06155200302601,3301010
centered_full_action_dqn,801,900,56.27057511359453,3301011
centered_full_action_dqn,801,900,80.24609188735485,3301012
centered_full_action_dqn,801,900,74.13495499044657,3301013
centered_full_action_dqn,801,900,79.29592613875866,3301014
centered_full_action_dqn,801,900,74.34800779223443,3301015
centered_full_action_dqn,801,900,67.95836670696735,3301016
centered_full_action_dqn,801,900,74.71115118265152,3301017
centered_full_action_dqn,801,900,94.3220846503973,3301018
centered_full_action_dqn,801,900,91.83118689805269,3301019
centered_full_action_dqn,802,300,75.92242339402438,3302000
centered_full_action_dqn,802,300,89.84616024047136,3302001
centered_full_action_dqn,802,300,86.83357130140067,3302002
centered_full_action_dqn,802,300,82.10940555632115,3302003
centered_full_action_dqn,802,300,86.34633422791958,3302004
centered_full_action_dqn,802,300,69.3165697529912,3302005
centered_full_action_dqn,802,300,92.105951936543,3302006
centered_full_action_dqn,802,300,86.9882278367877,3302007
centered_full_action_dqn,802,300,88.91164580732584,3302008
centered_full_action_dqn,802,300,66.16310640573502,3302009
centered_full_action_dqn,802,300,74.38764657974244,3302010
centered_full_action_dqn,802,300,69.20375587940217,3302011
centered_full_action_dqn,802,300,76.50999247431756,3302012
centered_full_action_dqn,802,300,79.30103116631508,3302013
centered_full_action_dqn,802,300,78.68590193390847,3302014
centered_full_action_dqn,802,300,75.18882463127375,3302015
centered_full_action_dqn,802,300,82.15042915195227,3302016
centered_full_action_dqn,802,300,78.49442711323499,3302017
centered_full_action_dqn,802,300,80.22273169457912,3302018
centered_full_action_dqn,802,300,77.35962469279767,3302019
centered_full_action_dqn,802,600,74.04504769444466,3302000
centered_full_action_dqn,802,600,88.27760306745768,3302001
centered_full_action_dqn,802,600,84.81238968968391,3302002
centered_full_action_dqn,802,600,80.2339341878891,3302003
centered_full_action_dqn,802,600,84.05136463344097,3302004
centered_full_action_dqn,802,600,66.3203611895442,3302005
centered_full_action_dqn,802,600,90.48002275228501,3302006
centered_full_action_dqn,802,600,86.04281713813543,3302007
centered_full_action_dqn,802,600,86.2788400143385,3302008
centered_full_action_dqn,802,600,64.52251903116704,3302009
centered_full_action_dqn,802,600,72.58903131037951,3302010
centered_full_action_dqn,802,600,69.11755540370942,3302011
centered_full_action_dqn,802,600,74.73418309688569,3302012
centered_full_action_dqn,802,600,75.83846588581801,3302013
centered_full_action_dqn,802,600,77.86737559139729,3302014
centered_full_action_dqn,802,600,72.69869288802147,3302015
centered_full_action_dqn,802,600,80.50649522989988,3302016
centered_full_action_dqn,802,600,77.49261728525161,3302017
centered_full_action_dqn,802,600,78.27034606039524,3302018
centered_full_action_dqn,802,600,76.08687921762467,3302019
centered_full_action_dqn,802,900,74.14027487635613,3302000
centered_full_action_dqn,802,900,89.8790488615632,3302001
centered_full_action_dqn,802,900,86.50016387104988,3302002
centered_full_action_dqn,802,900,80.68868757933379,3302003
centered_full_action_dqn,802,900,85.07748721837997,3302004
centered_full_action_dqn,802,900,66.51507219672203,3302005
centered_full_action_dqn,802,900,91.17038425207139,3302006
centered_full_action_dqn,802,900,86.74157924205065,3302007
centered_full_action_dqn,802,900,87.38608323931695,3302008
centered_full_action_dqn,802,900,65.41968096196652,3302009
centered_full_action_dqn,802,900,72.28332959264517,3302010
centered_full_action_dqn,802,900,67.77670331448317,3302011
centered_full_action_dqn,802,900,75.04485794305802,3302012
centered_full_action_dqn,802,900,76.45691730231047,3302013
centered_full_action_dqn,802,900,78.47552328109741,3302014
centered_full_action_dqn,802,900,72.29831847548485,3302015
centered_full_action_dqn,802,900,80.99189782887697,3302016
centered_full_action_dqn,802,900,77.49651811867952,3302017
centered_full_action_dqn,802,900,78.42093266546726,3302018
centered_full_action_dqn,802,900,77.1946464419365,3302019
centered_full_action_dqn,803,300,73.43382804840803,3303000
centered_full_action_dqn,803,300,69.76111409813166,3303001
centered_full_action_dqn,803,300,80.14107567965985,3303002
centered_full_action_dqn,803,300,77.41528503745795,3303003
centered_full_action_dqn,803,300,69.157038025558,3303004
centered_full_action_dqn,803,300,90.39099058508873,3303005
centered_full_action_dqn,803,300,76.4639348834753,3303006
centered_full_action_dqn,803,300,89.32799230515957,3303007
centered_full_action_dqn,803,300,86.7659374639392,3303008
centered_full_action_dqn,803,300,86.77822747826576,3303009
centered_full_action_dqn,803,300,78.5491310954094,3303010
centered_full_action_dqn,803,300,74.20755606889725,3303011
centered_full_action_dqn,803,300,72.91932137310505,3303012
centered_full_action_dqn,803,300,80.61570066958666,3303013
centered_full_action_dqn,803,300,63.38022886365652,3303014
centered_full_action_dqn,803,300,80.87455847114325,3303015
centered_full_action_dqn,803,300,60.72898104786873,3303016
centered_full_action_dqn,803,300,86.81321953982115,3303017
centered_full_action_dqn,803,300,71.02429297938943,3303018
centered_full_action_dqn,803,300,99.51459954679012,3303019
centered_full_action_dqn,803,600,72.19140904396772,3303000
centered_full_action_dqn,803,600,66.7507494688034,3303001
centered_full_action_dqn,803,600,77.52312892824412,3303002
centered_full_action_dqn,803,600,72.60720421522856,3303003
centered_full_action_dqn,803,600,66.94055296480656,3303004
centered_full_action_dqn,803,600,87.34342908859253,3303005
centered_full_action_dqn,803,600,72.60464568436146,3303006
centered_full_action_dqn,803,600,85.71184208989143,3303007
centered_full_action_dqn,803,600,81.79668268114328,3303008
centered_full_action_dqn,803,600,80.75980920493603,3303009
centered_full_action_dqn,803,600,78.05670492351055,3303010
centered_full_action_dqn,803,600,73.96923741698265,3303011
centered_full_action_dqn,803,600,69.01040105521679,3303012
centered_full_action_dqn,803,600,75.65222084522247,3303013
centered_full_action_dqn,803,600,62.1213446572423,3303014
centered_full_action_dqn,803,600,78.20765797793865,3303015
centered_full_action_dqn,803,600,56.041219398379326,3303016
centered_full_action_dqn,803,600,83.50928095728159,3303017
centered_full_action_dqn,803,600,68.81702947616577,3303018
centered_full_action_dqn,803,600,97.56845377385616,3303019
centered_full_action_dqn,803,900,72.95919854938984,3303000
centered_full_action_dqn,803,900,67.59508234262466,3303001
centered_full_action_dqn,803,900,77.23612686395646,3303002
centered_full_action_dqn,803,900,73.12735761851073,3303003
centered_full_action_dqn,803,900,67.19304744899273,3303004
centered_full_action_dqn,803,900,86.93352012336254,3303005
centered_full_action_dqn,803,900,72.27509370446205,3303006
centered_full_action_dqn,803,900,86.81411437690258,3303007
centered_full_action_dqn,803,900,81.16225518584251,3303008
centered_full_action_dqn,803,900,80.5742752045393,3303009
centered_full_action_dqn,803,900,76.8488138616085,3303010
centered_full_action_dqn,803,900,73.49056483060122,3303011
centered_full_action_dqn,803,900,67.62682293355465,3303012
centered_full_action_dqn,803,900,75.64818023145199,3303013
centered_full_action_dqn,803,900,62.43442748636007,3303014
centered_full_action_dqn,803,900,78.15871050953865,3303015
centered_full_action_dqn,803,900,54.502517983317375,3303016
centered_full_action_dqn,803,900,83.1627583578229,3303017
centered_full_action_dqn,803,900,69.56215291470289,3303018
centered_full_action_dqn,803,900,97.06016341745854,3303019
centered_full_action_dqn,804,300,76.09479467719794,3304000
centered_full_action_dqn,804,300,81.43779573738576,3304001
centered_full_action_dqn,804,300,82.30917474031449,3304002
centered_full_action_dqn,804,300,72.92509453296661,3304003
centered_full_action_dqn,804,300,58.715808662772176,3304004
centered_full_action_dqn,804,300,84.1059192955494,3304005
centered_full_action_dqn,804,300,87.41727388799191,3304006
centered_full_action_dqn,804,300,98.41661600768566,3304007
centered_full_action_dqn,804,300,63.33048643916845,3304008
centered_full_action_dqn,804,300,84.12091174721718,3304009
centered_full_action_dqn,804,300,82.50078646242619,3304010
centered_full_action_dqn,804,300,85.29068402945995,3304011
centered_full_action_dqn,804,300,76.97666317373515,3304012
centered_full_action_dqn,804,300,78.58711855411529,3304013
centered_full_action_dqn,804,300,67.07201630324126,3304014
centered_full_action_dqn,804,300,79.2026932194829,3304015
centered_full_action_dqn,804,300,72.6898941397667,3304016
centered_full_action_dqn,804,300,65.3517294228077,3304017
centered_full_action_dqn,804,300,89.65292402505875,3304018
centered_full_action_dqn,804,300,84.66721232235432,3304019
centered_full_action_dqn,804,600,73.96271271407605,3304000
centered_full_action_dqn,804,600,79.49634402394295,3304001
centered_full_action_dqn,804,600,80.51901659518481,3304002
centered_full_action_dqn,804,600,72.46504535079002,3304003
centered_full_action_dqn,804,600,55.81886342465877,3304004
centered_full_action_dqn,804,600,81.94759106040001,3304005
centered_full_action_dqn,804,600,84.3865015745163,3304006
centered_full_action_dqn,804,600,97.72385770082474,3304007
centered_full_action_dqn,804,600,61.913938254117966,3304008
centered_full_action_dqn,804,600,82.49840433895588,3304009
centered_full_action_dqn,804,600,80.00760363191367,3304010
centered_full_action_dqn,804,600,80.58649134635925,3304011
centered_full_action_dqn,804,600,73.36118970215321,3304012
centered_full_action_dqn,804,600,75.79744900166989,3304013
centered_full_action_dqn,804,600,65.04363229572773,3304014
centered_full_action_dqn,804,600,79.26862880140543,3304015
centered_full_action_dqn,804,600,69.84606795758009,3304016
centered_full_action_dqn,804,600,62.7886717915535,3304017
centered_full_action_dqn,804,600,89.37853311896325,3304018
centered_full_action_dqn,804,600,81.2127576097846,3304019
centered_full_action_dqn,804,900,73.25699546337128,3304000
centered_full_action_dqn,804,900,79.1519173771143,3304001
centered_full_action_dqn,804,900,79.6747195661068,3304002
centered_full_action_dqn,804,900,70.87242350280285,3304003
centered_full_action_dqn,804,900,54.08019060194492,3304004
centered_full_action_dqn,804,900,81.96531554460526,3304005
centered_full_action_dqn,804,900,83.70556231737137,3304006
centered_full_action_dqn,804,900,96.12921750545502,3304007
centered_full_action_dqn,804,900,60.28450518101454,3304008
centered_full_action_dqn,804,900,84.25444433987141,3304009
centered_full_action_dqn,804,900,78.26249075084925,3304010
centered_full_action_dqn,804,900,79.40636184066534,3304011
centered_full_action_dqn,804,900,73.72739606499673,3304012
centered_full_action_dqn,804,900,75.82822633832693,3304013
centered_full_action_dqn,804,900,65.54520714879035,3304014
centered_full_action_dqn,804,900,78.0441930770874,3304015
centered_full_action_dqn,804,900,72.12896277010441,3304016
centered_full_action_dqn,804,900,62.43833578377962,3304017
centered_full_action_dqn,804,900,87.64604319930076,3304018
centered_full_action_dqn,804,900,80.46266323328018,3304019
centered_full_action_dqn,805,300,88.21049076467753,3305000
centered_full_action_dqn,805,300,85.11164464056492,3305001
centered_full_action_dqn,805,300,59.78067260235548,3305002
centered_full_action_dqn,805,300,75.79270476251841,3305003
centered_full_action_dqn,805,300,94.43278847634792,3305004
centered_full_action_dqn,805,300,90.49085844308138,3305005
centered_full_action_dqn,805,300,75.80095420777798,3305006
centered_full_action_dqn,805,300,82.81502858549356,3305007
centered_full_action_dqn,805,300,90.76834579855203,3305008
centered_full_action_dqn,805,300,76.30653484165668,3305009
centered_full_action_dqn,805,300,84.59593917131424,3305010
centered_full_action_dqn,805,300,67.75122486650943,3305011
centered_full_action_dqn,805,300,71.2892182469368,3305012
centered_full_action_dqn,805,300,84.87850895524025,3305013
centered_full_action_dqn,805,300,59.52181111574173,3305014
centered_full_action_dqn,805,300,77.50317737013101,3305015
centered_full_action_dqn,805,300,72.21393796354532,3305016
centered_full_action_dqn,805,300,69.73213245719671,3305017
centered_full_action_dqn,805,300,96.64193831384182,3305018
centered_full_action_dqn,805,300,78.93650898635387,3305019
centered_full_action_dqn,805,600,88.67916684746743,3305000
centered_full_action_dqn,805,600,83.96546053141356,3305001
centered_full_action_dqn,805,600,58.70817792415619,3305002
centered_full_action_dqn,805,600,74.29720714837313,3305003
centered_full_action_dqn,805,600,92.46457966566086,3305004
centered_full_action_dqn,805,600,88.93594314903021,3305005
centered_full_action_dqn,805,600,74.49614483863115,3305006
centered_full_action_dqn,805,600,82.54845517873764,3305007
centered_full_action_dqn,805,600,90.01212142705917,3305008
centered_full_action_dqn,805,600,75.96823360025883,3305009
centered_full_action_dqn,805,600,82.54191784858703,3305010
centered_full_action_dqn,805,600,65.3675320059061,3305011
centered_full_action_dqn,805,600,71.0756058767438,3305012
centered_full_action_dqn,805,600,84.32850664258004,3305013
centered_full_action_dqn,805,600,59.177572657167914,3305014
centered_full_action_dqn,805,600,75.64925112873316,3305015
centered_full_action_dqn,805,600,71.25023936033249,3305016
centered_full_action_dqn,805,600,66.7426169514656,3305017
centered_full_action_dqn,805,600,96.16892597079277,3305018
centered_full_action_dqn,805,600,77.84634734988212,3305019
centered_full_action_dqn,805,900,88.69672610759736,3305000
centered_full_action_dqn,805,900,84.11592084914446,3305001
centered_full_action_dqn,805,900,60.85463920980692,3305002
centered_full_action_dqn,805,900,77.54605713635684,3305003
centered_full_action_dqn,805,900,93.97926273345948,3305004
centered_full_action_dqn,805,900,89.12195108830929,3305005
centered_full_action_dqn,805,900,75.19492980092764,3305006
centered_full_action_dqn,805,900,83.73231436312199,3305007
centered_full_action_dqn,805,900,90.95075868368149,3305008
centered_full_action_dqn,805,900,76.18085293471813,3305009
centered_full_action_dqn,805,900,82.88246064186096,3305010
centered_full_action_dqn,805,900,65.736612534523,3305011
centered_full_action_dqn,805,900,71.34710193425417,3305012
centered_full_action_dqn,805,900,84.42438509464264,3305013
centered_full_action_dqn,805,900,59.76820283681154,3305014
centered_full_action_dqn,805,900,75.7958845153451,3305015
centered_full_action_dqn,805,900,73.67891027331352,3305016
centered_full_action_dqn,805,900,66.58896043151617,3305017
centered_full_action_dqn,805,900,96.48165926337242,3305018
centered_full_action_dqn,805,900,77.97764100432396,3305019
centered_full_action_dqn,806,300,90.2958095818758,3306000
centered_full_action_dqn,806,300,73.13186193406582,3306001
centered_full_action_dqn,806,300,84.19742338359356,3306002
centered_full_action_dqn,806,300,56.06028988212347,3306003
centered_full_action_dqn,806,300,82.1560842320323,3306004
centered_full_action_dqn,806,300,92.30126385390759,3306005
centered_full_action_dqn,806,300,83.53078041374684,3306006
centered_full_action_dqn,806,300,96.18931356072426,3306007
centered_full_action_dqn,806,300,83.39780502766371,3306008
centered_full_action_dqn,806,300,87.35408726334572,3306009
centered_full_action_dqn,806,300,85.01363660991191,3306010
centered_full_action_dqn,806,300,63.51739291846752,3306011
centered_full_action_dqn,806,300,74.0043228149414,3306012
centered_full_action_dqn,806,300,76.22303458452225,3306013
centered_full_action_dqn,806,300,89.45984643697739,3306014
centered_full_action_dqn,806,300,78.48298911154271,3306015
centered_full_action_dqn,806,300,79.68615616858006,3306016
centered_full_action_dqn,806,300,73.00473726540804,3306017
centered_full_action_dqn,806,300,75.96758430600167,3306018
centered_full_action_dqn,806,300,83.06377200782299,3306019
centered_full_action_dqn,806,600,90.58761730790138,3306000
centered_full_action_dqn,806,600,73.05312758088112,3306001
centered_full_action_dqn,806,600,84.33088511228561,3306002
centered_full_action_dqn,806,600,55.722846291959286,3306003
centered_full_action_dqn,806,600,79.126884393394,3306004
centered_full_action_dqn,806,600,89.26083632707596,3306005
centered_full_action_dqn,806,600,81.58405299782753,3306006
centered_full_action_dqn,806,600,93.88645949959755,3306007
centered_full_action_dqn,806,600,81.10038828104734,3306008
centered_full_action_dqn,806,600,82.87993360310793,3306009
centered_full_action_dqn,806,600,84.5815048277378,3306010
centered_full_action_dqn,806,600,60.39845018237829,3306011
centered_full_action_dqn,806,600,73.19370698481798,3306012
centered_full_action_dqn,806,600,71.99402690827847,3306013
centered_full_action_dqn,806,600,88.53905155658722,3306014
centered_full_action_dqn,806,600,76.78032291084529,3306015
centered_full_action_dqn,806,600,77.35882584750652,3306016
centered_full_action_dqn,806,600,71.11140514165163,3306017
centered_full_action_dqn,806,600,73.83802751600743,3306018
centered_full_action_dqn,806,600,81.09666235148907,3306019
centered_full_action_dqn,806,900,90.89646975696087,3306000
centered_full_action_dqn,806,900,72.95204997956753,3306001
centered_full_action_dqn,806,900,83.1033164858818,3306002
centered_full_action_dqn,806,900,55.57065099477768,3306003
centered_full_action_dqn,806,900,76.74987289309502,3306004
centered_full_action_dqn,806,900,90.43792782723904,3306005
centered_full_action_dqn,806,900,82.72772090435028,3306006
centered_full_action_dqn,806,900,93.01524178683758,3306007
centered_full_action_dqn,806,900,81.53268783539534,3306008
centered_full_action_dqn,806,900,83.56964735686779,3306009
centered_full_action_dqn,806,900,84.06551771461963,3306010
centered_full_action_dqn,806,900,59.61811211854219,3306011
centered_full_action_dqn,806,900,72.88291927725076,3306012
centered_full_action_dqn,806,900,70.86115047484637,3306013
centered_full_action_dqn,806,900,88.52727427482606,3306014
centered_full_action_dqn,806,900,78.1616497129202,3306015
centered_full_action_dqn,806,900,78.0069267898798,3306016
centered_full_action_dqn,806,900,71.56162718683481,3306017
centered_full_action_dqn,806,900,73.38570986837149,3306018
centered_full_action_dqn,806,900,81.26280140280724,3306019
centered_full_action_dqn,807,300,70.62132059186698,3307000
centered_full_action_dqn,807,300,84.63700088858604,3307001
centered_full_action_dqn,807,300,86.29503941833973,3307002
centered_full_action_dqn,807,300,64.18591054826975,3307003
centered_full_action_dqn,807,300,97.33715315163136,3307004
centered_full_action_dqn,807,300,95.3807063922286,3307005
centered_full_action_dqn,807,300,89.02663260698318,3307006
centered_full_action_dqn,807,300,72.29124921560287,3307007
centered_full_action_dqn,807,300,91.27653138488532,3307008
centered_full_action_dqn,807,300,89.16119786500931,3307009
centered_full_action_dqn,807,300,82.6395606175065,3307010
centered_full_action_dqn,807,300,65.56749206036329,3307011
centered_full_action_dqn,807,300,84.95089150369168,3307012
centered_full_action_dqn,807,300,86.5264256387949,3307013
centered_full_action_dqn,807,300,78.08860791623593,3307014
centered_full_action_dqn,807,300,78.51312735825778,3307015
centered_full_action_dqn,807,300,82.85826782137156,3307016
centered_full_action_dqn,807,300,64.86015083789826,3307017
centered_full_action_dqn,807,300,79.67807594686747,3307018
centered_full_action_dqn,807,300,73.00476707518101,3307019
centered_full_action_dqn,807,600,74.24794691205025,3307000
centered_full_action_dqn,807,600,83.13456429541111,3307001
centered_full_action_dqn,807,600,88.41660738289356,3307002
centered_full_action_dqn,807,600,61.46286794841289,3307003
centered_full_action_dqn,807,600,99.282395362854,3307004
centered_full_action_dqn,807,600,94.59278464317322,3307005
centered_full_action_dqn,807,600,88.9141306579113,3307006
centered_full_action_dqn,807,600,71.55578804016113,3307007
centered_full_action_dqn,807,600,90.96062486022711,3307008
centered_full_action_dqn,807,600,89.18983806073666,3307009
centered_full_action_dqn,807,600,81.82516251504421,3307010
centered_full_action_dqn,807,600,64.1886440590024,3307011
centered_full_action_dqn,807,600,84.59810862839223,3307012
centered_full_action_dqn,807,600,85.7745406344533,3307013
centered_full_action_dqn,807,600,75.91804266870022,3307014
centered_full_action_dqn,807,600,75.45090022832156,3307015
centered_full_action_dqn,807,600,83.68578223139048,3307016
centered_full_action_dqn,807,600,64.14621592462063,3307017
centered_full_action_dqn,807,600,78.69008456915617,3307018
centered_full_action_dqn,807,600,72.01110412180424,3307019
centered_full_action_dqn,807,900,71.27286514043809,3307000
centered_full_action_dqn,807,900,82.0637384802103,3307001
centered_full_action_dqn,807,900,85.74887691736221,3307002
centered_full_action_dqn,807,900,61.945120367407796,3307003
centered_full_action_dqn,807,900,97.89110589027405,3307004
centered_full_action_dqn,807,900,93.679173925519,3307005
centered_full_action_dqn,807,900,88.82331101596355,3307006
centered_full_action_dqn,807,900,69.11334852129221,3307007
centered_full_action_dqn,807,900,88.42021316438914,3307008
centered_full_action_dqn,807,900,87.92813363075257,3307009
centered_full_action_dqn,807,900,80.68078887462616,3307010
centered_full_action_dqn,807,900,61.86558458954096,3307011
centered_full_action_dqn,807,900,82.87104458510876,3307012
centered_full_action_dqn,807,900,86.84582948088647,3307013
centered_full_action_dqn,807,900,76.20532318353654,3307014
centered_full_action_dqn,807,900,77.17287505716085,3307015
centered_full_action_dqn,807,900,78.93148096650839,3307016
centered_full_action_dqn,807,900,60.5857583373785,3307017
centered_full_action_dqn,807,900,77.3478372618556,3307018
centered_full_action_dqn,807,900,70.25256513059139,3307019
centered_full_action_dqn,808,300,80.78227666020393,3308000
centered_full_action_dqn,808,300,72.0247253343463,3308001
centered_full_action_dqn,808,300,90.33429802209139,3308002
centered_full_action_dqn,808,300,86.55012714862823,3308003
centered_full_action_dqn,808,300,95.84339156299829,3308004
centered_full_action_dqn,808,300,92.85006380230189,3308005
centered_full_action_dqn,808,300,82.81009529680014,3308006
centered_full_action_dqn,808,300,72.52258936315775,3308007
centered_full_action_dqn,808,300,83.92811491638422,3308008
centered_full_action_dqn,808,300,83.73453666269779,3308009
centered_full_action_dqn,808,300,82.69190934300423,3308010
centered_full_action_dqn,808,300,54.43606889992952,3308011
centered_full_action_dqn,808,300,85.73177576810122,3308012
centered_full_action_dqn,808,300,85.27532174438238,3308013
centered_full_action_dqn,808,300,74.77117628008128,3308014
centered_full_action_dqn,808,300,76.73439011871815,3308015
centered_full_action_dqn,808,300,67.77916408479214,3308016
centered_full_action_dqn,808,300,81.94039415717126,3308017
centered_full_action_dqn,808,300,72.56182740032673,3308018
centered_full_action_dqn,808,300,84.63972360342741,3308019
centered_full_action_dqn,808,600,78.51534576714039,3308000
centered_full_action_dqn,808,600,71.48161633461714,3308001
centered_full_action_dqn,808,600,89.43511403352022,3308002
centered_full_action_dqn,808,600,87.07833846658468,3308003
centered_full_action_dqn,808,600,94.39490917474032,3308004
centered_full_action_dqn,808,600,91.45590375512839,3308005
centered_full_action_dqn,808,600,79.71268868595362,3308006
centered_full_action_dqn,808,600,72.23045127093792,3308007
centered_full_action_dqn,808,600,84.38627738803625,3308008
centered_full_action_dqn,808,600,82.09354664385319,3308009
centered_full_action_dqn,808,600,81.96313712745905,3308010
centered_full_action_dqn,808,600,53.79568115621805,3308011
centered_full_action_dqn,808,600,80.74804475158453,3308012
centered_full_action_dqn,808,600,83.29541941732168,3308013
centered_full_action_dqn,808,600,74.51316374689341,3308014
centered_full_action_dqn,808,600,75.00095532238484,3308015
centered_full_action_dqn,808,600,67.27337911874056,3308016
centered_full_action_dqn,808,600,80.96946022808552,3308017
centered_full_action_dqn,808,600,71.61650290489197,3308018
centered_full_action_dqn,808,600,84.43041839152575,3308019
centered_full_action_dqn,808,900,79.00024698674679,3308000
centered_full_action_dqn,808,900,71.3008991420269,3308001
centered_full_action_dqn,808,900,88.00946100056171,3308002
centered_full_action_dqn,808,900,83.92058182507753,3308003
centered_full_action_dqn,808,900,94.64482695907354,3308004
centered_full_action_dqn,808,900,92.2339690566063,3308005
centered_full_action_dqn,808,900,78.27488558888436,3308006
centered_full_action_dqn,808,900,74.61340472251177,3308007
centered_full_action_dqn,808,900,84.7827498793602,3308008
centered_full_action_dqn,808,900,82.24764747321606,3308009
centered_full_action_dqn,808,900,81.9099240526557,3308010
centered_full_action_dqn,808,900,53.91983741521835,3308011
centered_full_action_dqn,808,900,80.05063296854496,3308012
centered_full_action_dqn,808,900,80.20359026640654,3308013
centered_full_action_dqn,808,900,73.58761338442564,3308014
centered_full_action_dqn,808,900,75.24188547730446,3308015
centered_full_action_dqn,808,900,64.70985037237406,3308016
centered_full_action_dqn,808,900,79.92283471822739,3308017
centered_full_action_dqn,808,900,69.57644127458335,3308018
centered_full_action_dqn,808,900,81.38594360351563,3308019
centered_full_action_dqn,809,300,101.1622256577015,3309000
centered_full_action_dqn,809,300,76.05212913006544,3309001
centered_full_action_dqn,809,300,89.86645630002022,3309002
centered_full_action_dqn,809,300,77.7215062096715,3309003
centered_full_action_dqn,809,300,91.46122924983501,3309004
centered_full_action_dqn,809,300,74.84612538069487,3309005
centered_full_action_dqn,809,300,79.12357147336006,3309006
centered_full_action_dqn,809,300,79.21746704727411,3309007
centered_full_action_dqn,809,300,91.68326859176159,3309008
centered_full_action_dqn,809,300,75.5328193679452,3309009
centered_full_action_dqn,809,300,83.64330810308456,3309010
centered_full_action_dqn,809,300,81.61472371518612,3309011
centered_full_action_dqn,809,300,91.76671779155731,3309012
centered_full_action_dqn,809,300,71.42070572823286,3309013
centered_full_action_dqn,809,300,71.65196188688279,3309014
centered_full_action_dqn,809,300,70.45403995364904,3309015
centered_full_action_dqn,809,300,88.99031476080418,3309016
centered_full_action_dqn,809,300,77.76326686441898,3309017
centered_full_action_dqn,809,300,71.96723351031542,3309018
centered_full_action_dqn,809,300,86.26883166432381,3309019
centered_full_action_dqn,809,600,100.32447729408742,3309000
centered_full_action_dqn,809,600,74.40414654761553,3309001
centered_full_action_dqn,809,600,90.10977958142757,3309002
centered_full_action_dqn,809,600,77.09092733412982,3309003
centered_full_action_dqn,809,600,92.59682745486498,3309004
centered_full_action_dqn,809,600,74.4395240560174,3309005
centered_full_action_dqn,809,600,77.8371202006936,3309006
centered_full_action_dqn,809,600,79.51272135972977,3309007
centered_full_action_dqn,809,600,91.84864817559719,3309008
centered_full_action_dqn,809,600,74.29223803430796,3309009
centered_full_action_dqn,809,600,85.16734489798546,3309010
centered_full_action_dqn,809,600,82.9225345671177,3309011
centered_full_action_dqn,809,600,88.49165036678315,3309012
centered_full_action_dqn,809,600,71.30614107102156,3309013
centered_full_action_dqn,809,600,72.30323971211911,3309014
centered_full_action_dqn,809,600,70.19210830330849,3309015
centered_full_action_dqn,809,600,89.58145632743836,3309016
centered_full_action_dqn,809,600,75.76788252145052,3309017
centered_full_action_dqn,809,600,71.8879295155406,3309018
centered_full_action_dqn,809,600,85.2258489817381,3309019
centered_full_action_dqn,809,900,101.78610644638539,3309000
centered_full_action_dqn,809,900,74.70928515046835,3309001
centered_full_action_dqn,809,900,89.98550985753536,3309002
centered_full_action_dqn,809,900,76.58121294677258,3309003
centered_full_action_dqn,809,900,92.60671729594469,3309004
centered_full_action_dqn,809,900,74.4395240560174,3309005
centered_full_action_dqn,809,900,78.42409380823374,3309006
centered_full_action_dqn,809,900,79.51272135972977,3309007
centered_full_action_dqn,809,900,91.52083569169045,3309008
centered_full_action_dqn,809,900,74.17127370089293,3309009
centered_full_action_dqn,809,900,84.71240992099047,3309010
centered_full_action_dqn,809,900,81.8819031238556,3309011
centered_full_action_dqn,809,900,90.57633530497552,3309012
centered_full_action_dqn,809,900,72.29678931832314,3309013
centered_full_action_dqn,809,900,71.25817339271308,3309014
centered_full_action_dqn,809,900,70.3496773391962,3309015
centered_full_action_dqn,809,900,90.13969334363938,3309016
centered_full_action_dqn,809,900,76.5209607064724,3309017
centered_full_action_dqn,809,900,72.16805005818605,3309018
centered_full_action_dqn,809,900,84.81005262732506,3309019
centered_full_action_dqn,810,300,82.88307110369206,3310000
centered_full_action_dqn,810,300,75.12628067284822,3310001
centered_full_action_dqn,810,300,86.09304623305798,3310002
centered_full_action_dqn,810,300,76.88408148437739,3310003
centered_full_action_dqn,810,300,56.25057953596115,3310004
centered_full_action_dqn,810,300,83.78021079301834,3310005
centered_full_action_dqn,810,300,76.41326491683722,3310006
