policy,gamma,model_seed,total_cost,trace_seed
mpc4,0.95,807,94.72152082828796,3307016
mpc4,0.95,807,80.46198751926423,3307017
mpc4,0.95,807,98.91921439021826,3307018
mpc4,0.95,807,78.65704178704789,3307019
mpc4,0.95,808,87.34275521337986,3308000
mpc4,0.95,808,89.79334553721688,3308001
mpc4,0.95,808,101.8219266897863,3308002
mpc4,0.95,808,106.3982404240172,3308003
mpc4,0.95,808,110.41364994495947,3308004
mpc4,0.95,808,105.09803953078926,3308005
mpc4,0.95,808,96.16059601117188,3308006
mpc4,0.95,808,85.28096268475056,3308007
mpc4,0.95,808,94.30910296142102,3308008
mpc4,0.95,808,101.7456562162914,3308009
mpc4,0.95,808,96.07586691144854,3308010
mpc4,0.95,808,63.33852022886276,3308011
mpc4,0.95,808,92.37427715382472,3308012
mpc4,0.95,808,94.8841849538297,3308013
mpc4,0.95,808,77.91371156275272,3308014
mpc4,0.95,808,94.52794615924358,3308015
mpc4,0.95,808,75.65218954682351,3308016
mpc4,0.95,808,97.64774777889252,3308017
mpc4,0.95,808,92.40982148954149,3308018
mpc4,0.95,808,93.24592807306811,3308019
mpc4,0.95,809,106.42269785912518,3309000
mpc4,0.95,809,87.64801000336776,3309001
mpc4,0.95,809,110.20262914346189,3309002
mpc4,0.95,809,83.9307439510554,3309003
mpc4,0.95,809,112.75229936554813,3309004
mpc4,0.95,809,82.80477129545187,3309005
mpc4,0.95,809,87.69416564106942,3309006
mpc4,0.95,809,89.57932313943154,3309007
mpc4,0.95,809,102.19725666979123,3309008
mpc4,0.95,809,85.09687294126104,3309009
mpc4,0.95,809,104.55355307583154,3309010
mpc4,0.95,809,84.37488919198513,3309011
mpc4,0.95,809,98.20543807301465,3309012
mpc4,0.95,809,92.4662333290143,3309013
mpc4,0.95,809,82.02691636383534,3309014
mpc4,0.95,809,81.1931513696909,3309015
mpc4,0.95,809,108.52115312107958,3309016
mpc4,0.95,809,82.4056686937809,3309017
mpc4,0.95,809,83.65254898369312,3309018
mpc4,0.95,809,95.34136103481423,3309019
mpc4,0.95,810,87.94839508235455,3310000
mpc4,0.95,810,83.07085950858551,3310001
mpc4,0.95,810,102.38939082947361,3310002
mpc4,0.95,810,99.84655141535376,3310003
mpc4,0.95,810,74.0530397593975,3310004
mpc4,0.95,810,90.58739708831297,3310005
