scenario,policy,total_cost_mean,immediate_cost_mean,penalty_mean,energy_use_mean,latency_ms_mean,transmitted_mbit_mean,thermal_violation_mean,energy_violation_mean,queue_violation_mean,contact_violation_mean,planning_time_ms_mean,maximum_heat_mean,minimum_energy_mean,threshold_free_episode_mean,onboard_fraction_mean,ground_fraction_mean,hybrid_fraction_mean,total_cost_sd,immediate_cost_sd,penalty_sd,energy_use_sd,latency_ms_sd,transmitted_mbit_sd,thermal_violation_sd,energy_violation_sd,queue_violation_sd,contact_violation_sd,planning_time_ms_sd,maximum_heat_sd,minimum_energy_sd,threshold_free_episode_sd,onboard_fraction_sd,ground_fraction_sd,hybrid_fraction_sd,n_model_seeds
link_limited,centered_full_action_dqn,101.79782795168087,31.73469214608893,70.06313582222536,1.6995709807123056,19834.198828310968,613.7526996392756,0.0,30.1475,0.0,0.8525,0.0,0.19289086066186428,0.0,0.0,0.006679687500000001,0.11277343749999999,0.880546875,1.803729357138155,0.4661012039871229,1.4905177149744335,0.012740758712840151,242.22986490225566,60.217500606691495,0.0,0.4601129723974546,0.0,0.20162171457825095,0.0,0.0006509873073596486,0.0,0.0,0.01133407851722865,0.03962447320726327,0.04525851764029296,20
link_limited,mpc_h4,115.73190920219092,32.518809031751005,83.21310019856585,1.8338158512907103,21382.683631792068,996.6329428521916,0.0,35.0325,2.8975,0.865,312.5182552350452,0.19097127381712198,0.0,0.0,0.008125,0.3275,0.6643749999999999,1.9210397311408283,0.447065534025958,1.5511854130852027,0.012137408253102118,221.98561683214612,12.132116281065608,0.0,0.5368708067662965,0.8950852649770007,0.2090706251862979,6.716587154485518,0.00044337935840876305,0.0,0.0,0.0028609676144251395,0.009074119139502979,0.009909385918225024,20
link_limited,standard_dqn,102.26094583284855,31.95315063519403,70.30779519612716,1.7040677192411386,19927.021936483383,608.5785474582389,0.0,30.22,0.0,0.8400000000000001,0.0,0.19292801558971404,0.0,0.0,0.013749999999999998,0.108359375,0.877890625,1.7452990460753448,0.7083018079813141,1.4253480477484763,0.01277948798172698,237.30098617290494,91.89513702474913,0.0,0.4736198786724272,0.0,0.21435337277741315,0.0,0.0006335888864741154,0.0,0.0,0.020534903394009815,0.05991257036367441,0.059187561221693455,20
link_limited,threshold,227.24689988780287,36.370636741742494,190.87626314185079,2.037054906748235,25580.240045232775,1355.4681898811832,0.0,36.072500000000005,33.94,0.9225,0.0,0.19206926424056292,0.0,0.0,0.12378906249999999,0.512578125,0.3636328125,8.36373530475876,0.5091468723054294,8.234270072908267,0.017703714757318297,273.9400228403094,36.16893852370715,0.0,0.5097664583956687,1.5674820573135764,0.17050621226527973,0.0,0.0009095727438404533,0.0,0.0,0.00668930493196878,0.01806752030260013,0.015245125255582123,20
nominal,contextual_bandit,101.00353182357642,27.823355237133804,73.18017658063117,1.6024422947806307,17261.935253238677,1462.252650380358,0.0,29.714999999999996,15.7975,1.9675,0.0,0.19025361627340315,0.0,0.0,0.00011718750000000002,0.5669921875,0.43289062500000003,4.940793198547125,0.43143105490624767,4.642244510217732,0.011144177241945118,195.36333335904692,22.32797332560736,0.0,0.76898771463734,4.422683009215108,0.27447317959281464,0.0,0.00019907817325493857,0.0,0.0,0.0002862090222910338,0.012424926181045931,0.012510018600237557,20
nominal,fixed_ground,299.55582150066806,28.394989836215974,271.16083166445213,2.0447603380307555,23670.8112441349,2307.5062146043774,0.0,36.9825,48.31,2.9675000000000002,0.0,0.19001285031437873,0.0,0.0,0.0,1.0,0.0,5.703948025184018,0.23801989148709035,5.582352754896172,0.021751455026814043,296.9887942325905,17.95066120750974,0.0,0.7119792649257495,0.8538766088597891,0.26718562441631644,0.0,7.453495027447035e-05,0.0,0.0,0.0,0.0,0.0,20
nominal,fixed_onboard,208.93812082338596,63.12438341002911,145.81373741387839,1.9557365540438334,34504.00611719132,69.03268153773621,0.0,35.8675,26.747500000000002,0.0,0.0,0.1995370865985751,0.0,0.0,1.0,0.0,0.0,7.220911716734119,0.5198802709127265,6.84947172727845,0.009740279629597056,281.95680739700987,1.0065313299030076,0.0,0.3569885004782149,1.5776794251117843,0.0,0.0,0.001367851078585482,0.0,0.0,0.0,0.0,0.0,20
nominal,immediate_argmin,193.42332960352286,26.79269259463996,166.63063701271994,1.7744078450347296,19616.587143034936,1896.7996242107452,0.0,30.77,31.555,2.4875,0.0,0.19026075288653374,0.0,0.0,7.8125e-05,0.7965234375,0.20339843750000003,8.33019134441854,0.24846223639491052,8.160359602736527,0.023605978941105832,341.22135728836156,31.1781866592309,0.0,0.6090112780910587,1.7264886787623983,0.319487665522556,0.0,0.00022671709330227666,0.0,0.0,0.000240463676269958,0.011399080186194122,0.011398516551933576,20
nominal,centered_full_action_dqn,77.66110048536771,28.130611520577226,49.53048897003382,1.4805192384449763,16068.986819791793,910.5120547291638,0.0,23.5,0.0,1.295,0.0,0.19171729266643525,0.0,0.0,0.00125,0.3031640625,0.6955859375,1.8363428739786603,0.5246940030203938,1.4634227932120487,0.010089106267473101,202.04872758081018,110.58683316747431,0.0,0.5433812270356208,0.0,0.30903074280724885,0.0,0.0007341471118299163,0.0,0.0,0.0029711295864934674,0.06462588986569848,0.06569167342628159,20
nominal,mpc_h4,90.82778442196862,27.61021219495684,63.21757225882576,1.5883881984790786,17159.221444602015,1422.2249479448797,0.0,28.5325,1.4925,1.0825,311.923828254221,0.19030441608279944,0.0,0.0,0.0047265625,0.554765625,0.44050781250000004,1.707040510645147,0.35064802091680675,1.4350192257155823,0.009061702214979888,167.23075581218998,18.28435368982245,0.0,0.5232175254589316,0.36823726618924146,0.22842423597102685,5.746705187605766,0.0002601904678547656,0.0,0.0,0.0016712754089612768,0.009598152812794957,0.009279513034124876,20
nominal,standard_dqn,78.32949279484153,28.36898778047413,49.96050499229506,1.4840100509882905,16124.045756382944,878.2996723295935,0.0,23.6325,0.0,1.26,0.0,0.19190480407327412,0.0,0.0,0.0044531250000000005,0.2816796875,0.7138671875,1.8848841906705494,0.7038094811270184,1.3800499997472664,0.00881810671993473,171.51977796040285,147.03868863492775,0.0,0.5577858011817797,0.0,0.2922688020155058,0.0,0.0007109981785138307,0.0,0.0,0.008345702511543544,0.0875482549476992,0.08645622268580708,20
nominal,threshold,188.08077669705514,28.527264726683494,159.553511966814,1.8026819835160857,20460.340018343926,1860.1008050333148,0.0,30.6975,29.2625,0.9625,0.0,0.19026075288653374,0.0,0.0,0.02046875,0.7675390625,0.2119921875,6.414127647582824,0.3390813411551673,6.162293836849715,0.017006983859853192,263.51431647697984,14.026617086907896,0.0,0.6323462991947238,0.9674811299669399,0.16848785681685444,0.0,0.00022671709330227666,0.0,0.0,0.0035449707240272845,0.006096358879797265,0.007412780092282923,20
reduced_coupling,contextual_bandit,26.391732556848304,25.779369016382844,0.6123635404654584,1.655218860555906,17863.93527393818,1783.416381083578,0.0,0.0,2.59,1.0125,0.0,0.1897268080338836,0.43638460367918014,0.2325,0.0046484375,0.7267187500000001,0.26863281250000004,1.0495909202800022,0.3267059309109023,0.7860234888375732,0.031006284611423126,550.1623665283043,81.37858577681992,0.0,0.0,2.8785778652514837,0.24702173354202114,0.0,9.953881260225447e-05,0.015500097076468282,0.14260268691644443,0.006334112258591632,0.05082367913699024,0.05349515191369133,20
