scenario,policy,model_seed,mean_difference,dqn_total_cost,mpc_total_cost,n_traces
link_limited,full_action_q_dqn,817,-13.09248611456023,102.76799146771432,115.86047758227456,20
link_limited,full_action_q_dqn,818,-11.99170661619274,101.52883939221502,113.52054600840775,20
link_limited,full_action_q_dqn,819,-14.07738164541983,100.24257921762765,114.31996086304748,20
link_limited,immediate_advantage_dqn,800,-14.714681420698934,101.63579696767032,116.35047838836927,20
link_limited,immediate_advantage_dqn,801,-14.004118030717933,104.92216568954288,118.92628372026084,20
link_limited,immediate_advantage_dqn,802,-14.98157718639751,101.69542397201062,116.67700115840812,20
link_limited,immediate_advantage_dqn,803,-14.57812384620919,98.7356774328649,113.3138012790741,20
link_limited,immediate_advantage_dqn,804,-13.33820236401022,102.09067433193327,115.42887669594347,20
link_limited,immediate_advantage_dqn,805,-12.323130091784403,103.12969468005001,115.45282477183441,20
link_limited,immediate_advantage_dqn,806,-14.515899723028918,101.01304178878665,115.52894151181556,20
link_limited,immediate_advantage_dqn,807,-13.880749414216428,102.9318201173842,116.81256953160062,20
link_limited,immediate_advantage_dqn,808,-14.148264944470867,103.43861932501197,117.58688426948284,20
link_limited,immediate_advantage_dqn,809,-14.136632968479665,105.13307178772986,119.26970475620953,20
link_limited,immediate_advantage_dqn,810,-12.686941934615456,101.42418614238501,114.11112807700047,20
link_limited,immediate_advantage_dqn,811,-12.435747744934487,104.64367229051888,117.07942003545335,20
link_limited,immediate_advantage_dqn,812,-14.92738745821354,99.71597791068255,114.6433653688961,20
link_limited,immediate_advantage_dqn,813,-13.680513937820411,102.88593522973358,116.566449167554,20
link_limited,immediate_advantage_dqn,814,-14.558798656032655,100.7678678636253,115.32666651965795,20
link_limited,immediate_advantage_dqn,815,-15.283065902048993,101.43961549252272,116.72268139457171,20
link_limited,immediate_advantage_dqn,816,-12.859011735532357,98.28111120842398,111.14012294395631,20
link_limited,immediate_advantage_dqn,817,-12.734941399826274,103.12553618244826,115.86047758227456,20
link_limited,immediate_advantage_dqn,818,-11.84734412787823,101.67320188052952,113.52054600840775,20
link_limited,immediate_advantage_dqn,819,-13.975342079528804,100.34461878351867,114.31996086304748,20
link_limited,standard_dqn,800,-15.04609880089777,101.30437958747149,116.35047838836927,20
link_limited,standard_dqn,801,-14.615641465610235,104.31064225465059,118.92628372026084,20
link_limited,standard_dqn,802,-14.749991094804605,101.92701006360352,116.67700115840812,20
link_limited,standard_dqn,803,-13.497555887630721,99.81624539144337,113.3138012790741,20
link_limited,standard_dqn,804,-13.04769867846132,102.38117801748217,115.42887669594347,20
link_limited,standard_dqn,805,-12.865489628745124,102.58733514308929,115.45282477183441,20
link_limited,standard_dqn,806,-13.867529479792495,101.66141203202308,115.52894151181556,20
link_limited,standard_dqn,807,-13.90250933143094,102.91006020016968,116.81256953160062,20
link_limited,standard_dqn,808,-11.949537065021142,105.63734720446169,117.58688426948284,20
link_limited,standard_dqn,809,-14.169025875994834,105.1006788802147,119.26970475620953,20
link_limited,standard_dqn,810,-12.061050256133164,102.0500778208673,114.11112807700047,20
link_limited,standard_dqn,811,-12.854539085151481,104.2248809503019,117.07942003545335,20
link_limited,standard_dqn,812,-15.06807812211749,99.57528724677861,114.6433653688961,20
link_limited,standard_dqn,813,-14.157555042852383,102.40889412470162,116.566449167554,20
link_limited,standard_dqn,814,-13.364434259028403,101.96223226062953,115.32666651965795,20
link_limited,standard_dqn,815,-13.232260157520225,103.49042123705149,116.72268139457171,20
link_limited,standard_dqn,816,-11.89958759396143,99.2405353499949,111.14012294395631,20
link_limited,standard_dqn,817,-13.206418793110714,102.65405878916383,115.86047758227456,20
link_limited,standard_dqn,818,-11.80770956373183,101.71283644467593,113.52054600840775,20
link_limited,standard_dqn,819,-14.056557204851146,100.26340365819632,114.31996086304748,20
nominal,centered_full_action_dqn,800,-13.081708499823424,77.25185512438416,90.33356362420759,20
nominal,centered_full_action_dqn,801,-13.712113060094666,78.9088074105233,92.62092047061796,20
nominal,centered_full_action_dqn,802,-13.279615291929892,78.01332706838846,91.29294236031835,20
nominal,centered_full_action_dqn,803,-13.480319669401315,75.35915019258857,88.83946986198988,20
nominal,centered_full_action_dqn,804,-14.568856875316778,76.4011650147289,90.97002189004567,20
nominal,centered_full_action_dqn,805,-13.959844820283882,78.01120030514896,91.97104512543284,20
nominal,centered_full_action_dqn,806,-12.993451810756373,78.52125078111888,91.51470259187525,20
nominal,centered_full_action_dqn,807,-11.480053667018376,80.40230668723584,91.8823603542542,20
nominal,centered_full_action_dqn,808,-13.584772477904414,79.21951768428087,92.8042901621853,20
nominal,centered_full_action_dqn,809,-11.766296981560611,81.2651273151487,93.03142429670933,20
nominal,centered_full_action_dqn,810,-15.324498993609609,74.42247374981642,89.74697274342603,20
nominal,centered_full_action_dqn,811,-13.800586481096161,79.14775791950524,92.9483444006014,20
nominal,centered_full_action_dqn,812,-12.835600232626907,75.22154981441795,88.05715004704487,20
nominal,centered_full_action_dqn,813,-12.946271305071713,77.69517650730907,90.64144781238079,20
nominal,centered_full_action_dqn,814,-11.299218429395163,77.85512629419566,89.15434472359081,20
nominal,centered_full_action_dqn,815,-12.86781635601167,78.34889295574278,91.21670931175444,20
nominal,centered_full_action_dqn,816,-13.67980351218572,74.15171079970897,87.83151431189468,20
nominal,centered_full_action_dqn,817,-15.148984580366733,77.8425140335411,92.99149861390781,20
nominal,centered_full_action_dqn,818,-12.588168830353924,77.69493287943304,90.28310170978696,20
nominal,centered_full_action_dqn,819,-10.935696857211045,77.48816717013717,88.42386402734822,20
nominal,double_centered_full_action_dqn,800,-13.261915646080585,77.071647978127,90.33356362420759,20
nominal,double_centered_full_action_dqn,801,-12.46711760815258,80.15380286246538,92.62092047061796,20
nominal,double_centered_full_action_dqn,802,-13.168525794795801,78.12441656552255,91.29294236031835,20
nominal,double_centered_full_action_dqn,803,-13.710022203853393,75.12944765813648,88.83946986198988,20
nominal,double_centered_full_action_dqn,804,-14.638302196578659,76.33171969346702,90.97002189004567,20
nominal,double_centered_full_action_dqn,805,-13.044760780342449,78.9262843450904,91.97104512543284,20
nominal,double_centered_full_action_dqn,806,-12.870589534917523,78.64411305695772,91.51470259187525,20
nominal,double_centered_full_action_dqn,807,-11.49409031126853,80.38827004298568,91.8823603542542,20
nominal,double_centered_full_action_dqn,808,-13.338765073726032,79.46552508845926,92.8042901621853,20
nominal,double_centered_full_action_dqn,809,-11.665081687706138,81.36634260900318,93.03142429670933,20
nominal,double_centered_full_action_dqn,810,-15.334709051777185,74.41226369164885,89.74697274342603,20
nominal,double_centered_full_action_dqn,811,-13.513384549917593,79.43495985068381,92.9483444006014,20
nominal,double_centered_full_action_dqn,812,-13.302727335985415,74.75442271105945,88.05715004704487,20
nominal,double_centered_full_action_dqn,813,-12.895011984544396,77.7464358278364,90.64144781238079,20
nominal,double_centered_full_action_dqn,814,-11.222944572710599,77.93140015088022,89.15434472359081,20
nominal,double_centered_full_action_dqn,815,-13.346467600987296,77.87024171076715,91.21670931175444,20
nominal,double_centered_full_action_dqn,816,-13.474043911114242,74.35747040078044,87.83151431189468,20
nominal,double_centered_full_action_dqn,817,-15.35876541341734,77.63273320049048,92.99149861390781,20
nominal,double_centered_full_action_dqn,818,-12.841923472289153,77.44117823749781,90.28310170978696,20
nominal,double_centered_full_action_dqn,819,-11.019717923787287,77.40414610356092,88.42386402734822,20
nominal,double_dqn,800,-12.899319411177846,77.43424421302974,90.33356362420759,20
nominal,double_dqn,801,-13.120623426921915,79.50029704369605,92.62092047061796,20
nominal,double_dqn,802,-12.836937160543252,78.45600519977509,91.29294236031835,20
nominal,double_dqn,803,-11.795858513196972,77.04361134879291,88.83946986198988,20
nominal,double_dqn,804,-13.76478686043767,77.20523502960802,90.97002189004567,20
nominal,double_dqn,805,-13.447753261410227,78.52329186402261,91.97104512543284,20
nominal,double_dqn,806,-10.971298576870607,80.54340401500464,91.51470259187525,20
nominal,double_dqn,807,-12.198630894759855,79.68372945949434,91.8823603542542,20
nominal,double_dqn,808,-13.121638131523586,79.6826520306617,92.8042901621853,20
nominal,double_dqn,809,-11.572244121047284,81.45918017566204,93.03142429670933,20
nominal,double_dqn,810,-14.258623014618218,75.4883497288078,89.74697274342603,20
nominal,double_dqn,811,-12.502024123446954,80.44632027715446,92.9483444006014,20
nominal,double_dqn,812,-12.772952464665881,75.284197582379,88.05715004704487,20
nominal,double_dqn,813,-12.721638230743409,77.9198095816374,90.64144781238079,20
nominal,double_dqn,814,-11.518939960443578,77.63540476314724,89.15434472359081,20
nominal,double_dqn,815,-9.329732017369015,81.88697729438543,91.21670931175444,20
nominal,double_dqn,816,-13.41281263516834,74.41870167672634,87.83151431189468,20
nominal,double_dqn,817,-14.936644918798327,78.05485369510949,92.99149861390781,20
nominal,double_dqn,818,-12.053428152207442,78.22967355757952,90.28310170978696,20
nominal,double_dqn,819,-9.364173886266403,79.0596901410818,88.42386402734822,20
nominal,full_action_q_dqn,800,-13.232865608219715,77.10069801598787,90.33356362420759,20
nominal,full_action_q_dqn,801,-12.888534322269512,79.73238614834845,92.62092047061796,20
nominal,full_action_q_dqn,802,-12.73711132561331,78.55583103470505,91.29294236031835,20
nominal,full_action_q_dqn,803,-13.502907303502823,75.33656255848706,88.83946986198988,20
nominal,full_action_q_dqn,804,-13.720557630525509,77.24946425952018,90.97002189004567,20
nominal,full_action_q_dqn,805,-13.31235685163044,78.6586882738024,91.97104512543284,20
nominal,full_action_q_dqn,806,-12.816662218624401,78.69804037325085,91.51470259187525,20
nominal,full_action_q_dqn,807,-12.371675297657214,79.510685056597,91.8823603542542,20
nominal,full_action_q_dqn,808,-13.841261126929975,78.96302903525532,92.8042901621853,20
nominal,full_action_q_dqn,809,-11.320404288607268,81.71102000810205,93.03142429670933,20
nominal,full_action_q_dqn,810,-14.460136911873283,75.28683583155274,89.74697274342603,20
nominal,full_action_q_dqn,811,-9.632553056033267,83.31579134456813,92.9483444006014,20
nominal,full_action_q_dqn,812,-13.12130863584172,74.93584141120314,88.05715004704487,20
nominal,full_action_q_dqn,813,-12.427695674287678,78.21375213809311,90.64144781238079,20
nominal,full_action_q_dqn,814,-11.502700274207795,77.65164444938303,89.15434472359081,20
nominal,full_action_q_dqn,815,-11.482300556153994,79.73440875560046,91.21670931175444,20
nominal,full_action_q_dqn,816,-13.93831447781613,73.89319983407856,87.83151431189468,20
nominal,full_action_q_dqn,817,-14.721712401910546,78.26978621199727,92.99149861390781,20
nominal,full_action_q_dqn,818,-12.514254996556945,77.76884671323002,90.28310170978696,20
nominal,full_action_q_dqn,819,-10.202119449761563,78.22174457758665,88.42386402734822,20
nominal,immediate_advantage_dqn,800,-12.776083493341417,77.55748013086617,90.33356362420759,20
nominal,immediate_advantage_dqn,801,-14.060970464907836,78.55995000571014,92.62092047061796,20
nominal,immediate_advantage_dqn,802,-12.765982023603371,78.52696033671499,91.29294236031835,20
nominal,immediate_advantage_dqn,803,-13.561065253099466,75.27840460889041,88.83946986198988,20
nominal,immediate_advantage_dqn,804,-13.292151031286991,77.6778708587587,90.97002189004567,20
nominal,immediate_advantage_dqn,805,-13.865573856317033,78.10547126911581,91.97104512543284,20
nominal,immediate_advantage_dqn,806,-13.178181791135717,78.33652080073952,91.51470259187525,20
nominal,immediate_advantage_dqn,807,-11.141192125940881,80.74116822831333,91.8823603542542,20
nominal,immediate_advantage_dqn,808,-14.668862184593532,78.13542797759176,92.8042901621853,20
nominal,immediate_advantage_dqn,809,-12.373467578055884,80.65795671865344,93.03142429670933,20
nominal,immediate_advantage_dqn,810,-14.731996683631598,75.01497605979442,89.74697274342603,20
nominal,immediate_advantage_dqn,811,-11.669767787011278,81.27857661359012,92.9483444006014,20
nominal,immediate_advantage_dqn,812,-12.715955404486172,75.34119464255869,88.05715004704487,20
nominal,immediate_advantage_dqn,813,-13.370453542234898,77.2709942701459,90.64144781238079,20
nominal,immediate_advantage_dqn,814,-11.889286135130728,77.26505858846009,89.15434472359081,20
nominal,immediate_advantage_dqn,815,-12.869165161774498,78.34754414997994,91.21670931175444,20
nominal,immediate_advantage_dqn,816,-13.360238881572988,74.4712754303217,87.83151431189468,20
nominal,immediate_advantage_dqn,817,-14.910721869050382,78.08077674485743,92.99149861390781,20
nominal,immediate_advantage_dqn,818,-12.597631904114195,77.68546980567277,90.28310170978696,20
nominal,immediate_advantage_dqn,819,-9.945635311690024,78.47822871565819,88.42386402734822,20
nominal,standard_dqn,800,-13.03548754270813,77.29807608149946,90.33356362420759,20
nominal,standard_dqn,801,-12.854271957166741,79.76664851345122,92.62092047061796,20
nominal,standard_dqn,802,-12.993069557151845,78.29987280316651,91.29294236031835,20
nominal,standard_dqn,803,-13.110570358043578,75.72889950394631,88.83946986198988,20
nominal,standard_dqn,804,-13.350284397394933,77.61973749265074,90.97002189004567,20
nominal,standard_dqn,805,-13.181635582827559,78.78940954260528,91.97104512543284,20
nominal,standard_dqn,806,-12.432446243891167,79.08225634798409,91.51470259187525,20
nominal,standard_dqn,807,-11.499099782819119,80.3832605714351,91.8823603542542,20
nominal,standard_dqn,808,-12.536817446509456,80.26747271567584,92.8042901621853,20
nominal,standard_dqn,809,-11.950722695576575,81.08070160113274,93.03142429670933,20
nominal,standard_dqn,810,-14.117324238796295,75.62964850462973,89.74697274342603,20
nominal,standard_dqn,811,-12.844140357227934,80.10420404337347,92.9483444006014,20
nominal,standard_dqn,812,-13.031354237790817,75.02579580925405,88.05715004704487,20
nominal,standard_dqn,813,-12.791794751050471,77.84965306133032,90.64144781238079,20
nominal,standard_dqn,814,-10.791329996057952,78.36301472753287,89.15434472359081,20
nominal,standard_dqn,815,-9.867341294624847,81.34936801712959,91.21670931175444,20
nominal,standard_dqn,816,-12.656941055670288,75.17457325622439,87.83151431189468,20
nominal,standard_dqn,817,-14.57300631056619,78.41849230334164,92.99149861390781,20
nominal,standard_dqn,818,-12.29643501047433,77.98666669931262,90.28310170978696,20
nominal,standard_dqn,819,-10.051759726193598,78.37210430115462,88.42386402734822,20
thermal_stress,centered_full_action_dqn,800,-11.464048056138022,97.36326758891344,108.82731564505147,20
thermal_stress,centered_full_action_dqn,801,-10.967459941591732,98.99414568647742,109.96160562806915,20
thermal_stress,centered_full_action_dqn,802,-12.52647064548518,96.70972492523491,109.23619557072008,20
thermal_stress,centered_full_action_dqn,803,-14.242218889279124,93.8548268147558,108.09704570403491,20
thermal_stress,centered_full_action_dqn,804,-13.091769582213644,96.9179832278192,110.00975281003284,20
thermal_stress,centered_full_action_dqn,805,-12.913884475416364,98.24293005719781,111.15681453261418,20
thermal_stress,centered_full_action_dqn,806,-11.116978101188998,97.46554560102523,108.58252370221423,20
thermal_stress,centered_full_action_dqn,807,-11.547884976475633,97.89029781058431,109.43818278705994,20
thermal_stress,centered_full_action_dqn,808,-12.937733012130906,98.6445618160069,111.5822948281378,20
thermal_stress,centered_full_action_dqn,809,-12.69703978433229,101.0182967761159,113.7153365604482,20
thermal_stress,centered_full_action_dqn,810,-11.887029656303591,95.41015540756285,107.29718506386644,20
thermal_stress,centered_full_action_dqn,811,-12.326367541973775,99.56868916720153,111.8950567091753,20
thermal_stress,centered_full_action_dqn,812,-12.688239186158334,94.12362102001904,106.81186020617739,20
thermal_stress,centered_full_action_dqn,813,-11.675852883499825,98.36326436191798,110.03911724541781,20
thermal_stress,centered_full_action_dqn,814,-10.43030242127208,96.60806345537306,107.03836587664514,20
thermal_stress,centered_full_action_dqn,815,-12.028396752726081,97.355530936718,109.38392768944406,20
thermal_stress,centered_full_action_dqn,816,-12.611895327794597,93.38491288945079,105.99680821724539,20
thermal_stress,centered_full_action_dqn,817,-13.385083151350125,96.57493409223855,109.96001724358867,20
thermal_stress,centered_full_action_dqn,818,-11.16196755331963,97.89499797590078,109.0569655292204,20
thermal_stress,centered_full_action_dqn,819,-10.176857686573815,95.68984532266856,105.86670300924236,20
thermal_stress,double_centered_full_action_dqn,800,-11.797607187313304,97.02970845773817,108.82731564505147,20
thermal_stress,double_centered_full_action_dqn,801,-10.794505186836828,99.16710044123234,109.96160562806915,20
thermal_stress,double_centered_full_action_dqn,802,-12.463519006116048,96.77267656460404,109.23619557072008,20
thermal_stress,double_centered_full_action_dqn,803,-14.308671189380643,93.78837451465428,108.09704570403491,20
thermal_stress,double_centered_full_action_dqn,804,-13.207876578153853,96.80187623187899,110.00975281003284,20
thermal_stress,double_centered_full_action_dqn,805,-12.208436292481732,98.94837824013244,111.15681453261418,20
thermal_stress,double_centered_full_action_dqn,806,-11.501511910835966,97.08101179137826,108.58252370221423,20
thermal_stress,double_centered_full_action_dqn,807,-11.243552010863223,98.19463077619672,109.43818278705994,20
thermal_stress,double_centered_full_action_dqn,808,-12.78926975614434,98.79302507199347,111.5822948281378,20
thermal_stress,double_centered_full_action_dqn,809,-12.733838801374212,100.98149775907397,113.7153365604482,20
thermal_stress,double_centered_full_action_dqn,810,-11.684560703319978,95.61262436054646,107.29718506386644,20
thermal_stress,double_centered_full_action_dqn,811,-11.86810341065127,100.02695329852403,111.8950567091753,20
thermal_stress,double_centered_full_action_dqn,812,-13.032873223697697,93.7789869824797,106.81186020617739,20
thermal_stress,double_centered_full_action_dqn,813,-11.561270216074552,98.47784702934325,110.03911724541781,20
thermal_stress,double_centered_full_action_dqn,814,-10.413218691170496,96.62514718547463,107.03836587664514,20
thermal_stress,double_centered_full_action_dqn,815,-12.198159692238812,97.18576799720526,109.38392768944406,20
thermal_stress,double_centered_full_action_dqn,816,-12.359674304428742,93.63713391281665,105.99680821724539,20
thermal_stress,double_centered_full_action_dqn,817,-13.543136596793635,96.41688064679504,109.96001724358867,20
thermal_stress,double_centered_full_action_dqn,818,-11.345619170190986,97.71134635902942,109.0569655292204,20
thermal_stress,double_centered_full_action_dqn,819,-10.224189990172338,95.64251301907004,105.86670300924236,20
thermal_stress,double_dqn,800,-11.56460199764119,97.26271364741027,108.82731564505147,20
thermal_stress,double_dqn,801,-10.12450482250344,99.83710080556571,109.96160562806915,20
thermal_stress,double_dqn,802,-12.294562898395313,96.94163267232479,109.23619557072008,20
thermal_stress,double_dqn,803,-13.211497174633502,94.88554852940142,108.09704570403491,20
thermal_stress,double_dqn,804,-12.568133800284745,97.44161900974811,110.00975281003284,20
thermal_stress,double_dqn,805,-12.07877114180368,99.07804339081049,111.15681453261418,20
thermal_stress,double_dqn,806,-10.058903998861767,98.52361970335247,108.58252370221423,20
thermal_stress,double_dqn,807,-11.521560988186993,97.91662179887295,109.43818278705994,20
thermal_stress,double_dqn,808,-12.245815820014531,99.33647900812328,111.5822948281378,20
thermal_stress,double_dqn,809,-12.498571274270784,101.2167652861774,113.7153365604482,20
thermal_stress,double_dqn,810,-10.822505010647244,96.4746800532192,107.29718506386644,20
thermal_stress,double_dqn,811,-11.695182234918061,100.19987447425724,111.8950567091753,20
thermal_stress,double_dqn,812,-12.738150053521547,94.07371015265583,106.81186020617739,20
thermal_stress,double_dqn,813,-11.58255076718029,98.4565664782375,110.03911724541781,20
thermal_stress,double_dqn,814,-10.903963583901804,96.13440229274332,107.03836587664514,20
thermal_stress,double_dqn,815,-7.508212003212217,101.87571568623186,109.38392768944406,20
thermal_stress,double_dqn,816,-11.527833612425644,94.46897460481975,105.99680821724539,20
thermal_stress,double_dqn,817,-13.180938530603749,96.77907871298491,109.96001724358867,20
thermal_stress,double_dqn,818,-10.556435802402198,98.5005297268182,109.0569655292204,20
thermal_stress,double_dqn,819,-9.344711479926655,96.52199152931571,105.86670300924236,20
thermal_stress,full_action_q_dqn,800,-11.522635817808375,97.30467982724309,108.82731564505147,20
thermal_stress,full_action_q_dqn,801,-10.660381923477766,99.3012237045914,109.96160562806915,20
thermal_stress,full_action_q_dqn,802,-12.5914656345972,96.6447299361229,109.23619557072008,20
thermal_stress,full_action_q_dqn,803,-13.97580628080463,94.12123942323029,108.09704570403491,20
thermal_stress,full_action_q_dqn,804,-12.146875088842393,97.86287772119046,110.00975281003284,20
thermal_stress,full_action_q_dqn,805,-12.380549641585764,98.7762648910284,111.15681453261418,20
thermal_stress,full_action_q_dqn,806,-11.238139361346823,97.34438434086739,108.58252370221423,20
thermal_stress,full_action_q_dqn,807,-11.903603634967604,97.53457915209233,109.43818278705994,20
thermal_stress,full_action_q_dqn,808,-13.21749339348679,98.36480143465101,111.5822948281378,20
thermal_stress,full_action_q_dqn,809,-12.60460876940705,101.11072779104113,113.7153365604482,20
thermal_stress,full_action_q_dqn,810,-11.04636200999982,96.25082305386663,107.29718506386644,20
thermal_stress,full_action_q_dqn,811,-9.70737178017694,102.18768492899835,111.8950567091753,20
thermal_stress,full_action_q_dqn,812,-12.969202022900735,93.84265818327665,106.81186020617739,20
thermal_stress,full_action_q_dqn,813,-11.159574873638121,98.87954237177968,110.03911724541781,20
thermal_stress,full_action_q_dqn,814,-10.691110470488947,96.34725540615618,107.03836587664514,20
thermal_stress,full_action_q_dqn,815,-10.872416164006832,98.51151152543724,109.38392768944406,20
thermal_stress,full_action_q_dqn,816,-13.026292804333613,92.97051541291178,105.99680821724539,20
thermal_stress,full_action_q_dqn,817,-13.218847999612198,96.74116924397647,109.96001724358867,20
thermal_stress,full_action_q_dqn,818,-10.943397130640445,98.11356839857996,109.0569655292204,20
thermal_stress,full_action_q_dqn,819,-9.96651914470846,95.9001838645339,105.86670300924236,20
thermal_stress,immediate_advantage_dqn,800,-10.909661698621976,97.9176539464295,108.82731564505147,20
thermal_stress,immediate_advantage_dqn,801,-10.204293416525832,99.75731221154332,109.96160562806915,20
thermal_stress,immediate_advantage_dqn,802,-12.323266145704045,96.91292942501605,109.23619557072008,20
thermal_stress,immediate_advantage_dqn,803,-13.928833351267338,94.1682123527676,108.09704570403491,20
thermal_stress,immediate_advantage_dqn,804,-12.201787549363257,97.80796526066959,110.00975281003284,20
thermal_stress,immediate_advantage_dqn,805,-12.452840172759114,98.70397435985505,111.15681453261418,20
thermal_stress,immediate_advantage_dqn,806,-11.074716479981996,97.50780722223223,108.58252370221423,20
thermal_stress,immediate_advantage_dqn,807,-10.620775202273528,98.81740758478642,109.43818278705994,20
thermal_stress,immediate_advantage_dqn,808,-13.53918788685506,98.04310694128274,111.5822948281378,20
thermal_stress,immediate_advantage_dqn,809,-12.69482354975261,101.02051301069557,113.7153365604482,20
thermal_stress,immediate_advantage_dqn,810,-11.726717708340342,95.5704673555261,107.29718506386644,20
thermal_stress,immediate_advantage_dqn,811,-11.145121749763671,100.74993495941162,111.8950567091753,20
thermal_stress,immediate_advantage_dqn,812,-12.867158016091143,93.94470219008625,106.81186020617739,20
thermal_stress,immediate_advantage_dqn,813,-11.594685965520108,98.4444312798977,110.03911724541781,20
thermal_stress,immediate_advantage_dqn,814,-11.20863331873743,95.8297325579077,107.03836587664514,20
thermal_stress,immediate_advantage_dqn,815,-12.22067571545744,97.16325197398663,109.38392768944406,20
thermal_stress,immediate_advantage_dqn,816,-12.176364834758683,93.8204433824867,105.99680821724539,20
thermal_stress,immediate_advantage_dqn,817,-12.729052900338868,97.2309643432498,109.96001724358867,20
thermal_stress,immediate_advantage_dqn,818,-10.801402426706854,98.25556310251355,109.0569655292204,20
thermal_stress,immediate_advantage_dqn,819,-9.611680906498975,96.2550221027434,105.86670300924236,20
thermal_stress,standard_dqn,800,-11.67107271989928,97.15624292515218,108.82731564505147,20
thermal_stress,standard_dqn,801,-10.359998408194295,99.60160721987486,109.96160562806915,20
thermal_stress,standard_dqn,802,-12.632916796697035,96.60327877402305,109.23619557072008,20
thermal_stress,standard_dqn,803,-13.834433913586494,94.26261179044843,108.09704570403491,20
thermal_stress,standard_dqn,804,-12.442290677385213,97.56746213264763,110.00975281003284,20
thermal_stress,standard_dqn,805,-12.382803399375499,98.77401113323867,111.15681453261418,20
thermal_stress,standard_dqn,806,-10.672935465330937,97.9095882368833,108.58252370221423,20
thermal_stress,standard_dqn,807,-11.2014464750729,98.23673631198704,109.43818278705994,20
thermal_stress,standard_dqn,808,-12.078580830907876,99.50371399722994,111.5822948281378,20
thermal_stress,standard_dqn,809,-12.700191676308886,101.0151448841393,113.7153365604482,20
thermal_stress,standard_dqn,810,-11.039437435848185,96.25774762801827,107.29718506386644,20
thermal_stress,standard_dqn,811,-11.997012201895302,99.89804450727999,111.8950567091753,20
thermal_stress,standard_dqn,812,-12.85273668547526,93.95912352070214,106.81186020617739,20
thermal_stress,standard_dqn,813,-11.78469549324807,98.25442175216973,110.03911724541781,20
thermal_stress,standard_dqn,814,-10.086199024960678,96.95216685168445,107.03836587664514,20
thermal_stress,standard_dqn,815,-9.310443205561281,100.07348448388278,109.38392768944406,20
thermal_stress,standard_dqn,816,-12.147007265764518,93.84980095148087,105.99680821724539,20
thermal_stress,standard_dqn,817,-13.122136716062528,96.83788052752615,109.96001724358867,20
thermal_stress,standard_dqn,818,-10.793069473812576,98.26389605540783,109.0569655292204,20
thermal_stress,standard_dqn,819,-9.81691443466599,96.04978857457638,105.86670300924236,20
