scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
nominal,threshold,804,190.70605613589905,28.329730055481196,162.37632609159374,1.7981627290602773,20390.14072647095,1832.1455484986304,0.0,31.4,30.25,1.0,0.0,0.19054863303899766,0.0,0.0,0.021875,0.7640625,0.2140625
nominal,threshold,805,188.39567961797596,28.86533804424107,159.5303415484029,1.8411061372607946,20940.543684196473,1878.5745754636823,0.0,30.35,28.3,1.05,0.0,0.18996869027614594,0.0,0.0,0.0203125,0.7578125,0.221875
nominal,threshold,806,183.4946489758823,28.58404434323311,154.91060465053062,1.789726100768894,20261.101537322997,1876.5582338556646,0.0,30.4,28.85,1.25,0.0,0.1905160628259182,0.0,0.0,0.0171875,0.76171875,0.22109375
nominal,threshold,807,192.2076903971835,28.67246218584478,163.53522821580907,1.8083662665449083,20591.797159481048,1868.443048716709,0.0,30.5,29.75,0.75,0.0,0.19013873860239983,0.0,0.0,0.021875,0.77578125,0.20234375
nominal,threshold,808,197.98229997451034,28.975092079117893,169.00720788049125,1.8220298245083542,20759.53308725357,1876.8083310693503,0.0,31.8,30.45,0.75,0.0,0.19069145023822784,0.0,0.0,0.01484375,0.7671875,0.21796875
nominal,threshold,809,196.23971110988575,29.01832552626729,167.22138560671527,1.8139152884017675,20700.194547367097,1863.5545055828989,0.0,31.6,30.1,0.9,0.0,0.18996432274580002,0.0,0.0,0.02421875,0.76015625,0.215625
nominal,threshold,810,192.15270211397248,28.16799184270203,163.9847102757408,1.7967499603051693,20380.077028656007,1859.410207760334,0.0,30.95,30.25,0.7,0.0,0.19024549499154092,0.0,0.0,0.021875,0.78046875,0.19765625
nominal,threshold,811,196.53306691981408,29.04393645785749,167.48913046791705,1.8192577962297947,20763.642449855804,1856.2404745578765,0.0,31.45,30.1,1.15,0.0,0.19018554389476777,0.0,0.0,0.02265625,0.7625,0.21484375
nominal,threshold,812,184.50966767009817,28.6361048784107,155.873562798393,1.794212389457971,20438.072077846526,1852.2981721334158,0.0,30.25,29.3,0.9,0.0,0.19017805457115172,0.0,0.0,0.0234375,0.77109375,0.20546875
nominal,threshold,813,185.04218294995215,28.362134551629424,156.68004840800847,1.7924066883977503,20290.139887714387,1865.3524969011546,0.0,30.85,28.8,0.8,0.0,0.19053050577640535,0.0,0.0,0.021875,0.7703125,0.2078125
